level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	3308	4678	-1	
2	1	1	0	0	0	183	334	2964	2906	-1	
3	1	1	1	0	0	183	334	2959	2902	-1	
4	1	1	1	1	0	246	334	2814	54	-1	
5	1	1	1	1	1	246	334	161	39	90.779388	Ethscfin
5	1	1	1	1	2	431	334	227	39	92.264320	AlGftatzsdi
5	1	1	1	1	3	681	334	244	49	92.409782	Contzacting
5	1	1	1	1	4	956	334	80	39	92.608543	Gs6
5	1	1	1	1	5	2198	344	160	35	30.135330	CHV
5	1	1	1	1	6	2263	328	11	64	30.135330	g
5	1	1	1	1	7	2284	344	74	35	28.852356	lols
5	1	1	1	1	8	2374	342	133	43	0.000000	Srelasl
5	1	1	1	1	9	2526	353	77	35	29.252739	ore
5	1	1	1	1	10	2615	342	34	34	56.529938	J]
5	1	1	1	1	11	2665	353	80	18	32.282875	Asi
5	1	1	1	1	12	2761	350	34	32	34.705666	Ge
5	1	1	1	1	13	2811	345	56	43	57.148193	He
5	1	1	1	1	14	2883	351	38	31	9.251175	G2
5	1	1	1	1	15	2936	342	124	40	28.429398	dejo
4	1	1	1	2	0	233	346	2836	144	-1	
5	1	1	1	2	1	233	397	257	39	88.989983	Al-Muzahimiyah.
5	1	1	1	2	2	504	397	111	30	90.267548	Wasila.
5	1	1	1	2	3	639	397	87	30	80.536758	t96S8
5	1	1	1	2	4	1586	346	264	144	54.587826	SES
5	1	1	1	2	5	2606	407	102	24	0.000000	\AvoA,
5	1	1	1	2	6	2736	401	333	34	0.000000	lalledluegcdractyall
4	1	1	1	3	0	231	429	2835	69	-1	
5	1	1	1	3	1	231	447	44	28	92.101395	Cn
5	1	1	1	3	2	292	455	4	20	91.345795	:
5	1	1	1	3	3	312	447	252	28	89.704353	798T90045324
5	1	1	1	3	4	1600	429	231	69	28.550423	———
5	1	1	1	3	5	2773	456	27	19	24.879776	Ve
5	1	1	1	3	6	2814	455	73	21	38.124336	MAAS:
5	1	1	1	3	7	2903	454	93	26	0.000000	oul
5	1	1	1	3	8	3019	453	47	27	43.145409	ay
4	1	1	1	4	0	237	495	2832	39	-1	
5	1	1	1	4	1	237	495	76	30	96.766197	VAT
5	1	1	1	4	2	329	495	63	30	96.503860	NO:
5	1	1	1	4	3	412	495	59	31	92.849281	123
5	1	1	1	4	4	485	495	124	31	25.556015	4se74s_
5	1	1	1	4	5	637	495	68	30	63.774048	4B7
5	1	1	1	4	6	2699	504	91	21	17.448914	TYAN.
5	1	1	1	4	7	2826	505	50	19	5.717987	26
5	1	1	1	4	8	2900	479	50	60	11.958557	sea
5	1	1	1	4	9	2960	479	48	60	0.000000	peill
5	1	1	1	4	10	3024	503	45	28	0.000000	a8)
4	1	1	1	5	0	1192	608	913	84	-1	
