level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	2480	3509	-1	
2	1	1	0	0	0	119	251	2239	2181	-1	
3	1	1	1	0	0	173	251	2131	268	-1	
4	1	1	1	1	0	185	251	2111	40	-1	
5	1	1	1	1	1	185	251	135	30	54.187492	Ethscfin
5	1	1	1	1	2	339	251	190	30	92.003929	AlGftatzsdi
5	1	1	1	1	3	548	251	204	37	91.816162	Contzacting
5	1	1	1	1	4	776	251	68	30	91.276382	6
5	1	1	1	1	5	2204	256	92	30	64.375092	موسسه
5	1	1	1	1	6	2164	257	28	28	93.206459	بن
5	1	1	1	1	7	2110	256	42	35	93.590782	علي
5	1	1	1	1	8	2072	257	26	29	96.653893	بن
5	1	1	1	1	9	2001	259	60	16	96.787437	سعد
5	1	1	1	1	10	1963	256	26	25	68.291168	ال
5	1	1	1	1	11	1896	259	58	32	91.508476	محي
5	1	1	1	1	12	1782	256	100	32	88.341736	الغامدي
5	1	1	1	1	13	1650	256	120	27	90.134857	للمقاولات‎
4	1	1	1	2	0	174	258	2130	112	-1	
5	1	1	1	2	1	174	294	229	38	91.378838	Al-Muzahimiyah.
5	1	1	1	2	2	416	294	95	38	90.190102	Wasila.
5	1	1	1	2	3	529	298	79	23	90.522011	t96S8
5	1	1	1	2	4	1189	258	203	112	47.005196	حجر‎
5	1	1	1	2	5	1956	300	77	21	0.000000	1110/6
5	1	1	1	2	6	2062	300	44	21	39.826675	AU
5	1	1	1	2	7	2194	300	110	26	49.105572	المراحميه)
5	1	1	1	2	8	2134	291	52	39	46.065254	وسينه‎
4	1	1	1	3	0	173	319	2128	56	-1	
5	1	1	1	3	1	1201	319	179	56	1.705132	احفكما
5	1	1	1	3	2	234	335	190	21	53.400421	4
5	1	1	1	3	3	173	335	48	21	39.877037	:م‎
5	1	1	1	3	4	2085	339	16	11	93.154121	٠١
5	1	1	1	3	5	2116	339	51	14	69.809471	1/1017
5	1	1	1	3	6	2181	343	1	6	55.619408	+
5	1	1	1	3	7	2192	339	56	22	54.737419	ye
5	1	1	1	3	8	2265	339	36	22	58.073135	00
4	1	1	1	4	0	177	372	2126	29	-1	
5	1	1	1	4	1	177	372	52	22	93.636490	VAT
5	1	1	1	4	2	243	372	47	22	93.636490	NO:
5	1	1	1	4	3	304	372	44	22	77.074547	123
5	1	1	1	4	4	354	372	93	22	77.074547	4se74s
5	1	1	1	4	5	466	372	52	22	94.884583	7
5	1	1	1	4	6	2030	377	19	10	0.000000	Ve
5	1	1	1	4	7	2063	377	15	12	0.000000	VP
5	1	1	1	4	8	2090	377	65	10	0.000000	enna
5	1	1	1	4	9	2149	368	29	37	0.000000	To
5	1	1	1	4	10	2189	368	26	37	23.143372	way
5	1	1	1	4	11	2220	377	83	24	39.015408	peur
5	1	1	1	4	12	2272	368	35	37	60.802818	pay
4	1	1	1	5	0	835	456	803	63	-1	
5	1	1	1	5	1	835	457	128	48	92.620781	TAX
5	1	1	1	5	2	987	456	286	50	89.597000	INVOICE/
5	1	1	1	5	3	1294	466	180	53	77.366577	z+y,xe
5	1	1	1	5	4	1496	457	142	62	89.646736	ztyiD
3	1	1	2	0	0	119	546	2238	1212	-1	
4	1	1	2	1	0	1685	564	380	31	-1	
5	1	1	2	1	1	1685	564	180	31	0.000000	InvoiceNwo
5	1	1	2	1	2	1876	545	17	65	74.821144	|
5	1	1	2	1	3	1927	564	138	30	92.288574	01-1202
4	1	1	2	2	0	161	581	1401	69	-1	
5	1	1	2	2	1	161	595	196	53	96.531425	Customer
5	1	1	2	2	2	738	581	346	69	40.303822	ae
5	1	1	2	2	3	1416	593	86	55	0.000000	peal
5	1	1	2	2	4	1519	593	43	55	60.643867	اسم‎
4	1	1	2	3	0	1666	686	369	31	-1	
5	1	1	2	3	1	1666	686	78	29	96.906158	Date
5	1	1	2	3	2	1952	687	83	30	96.181488	2026
4	1	1	2	4	0	368	739	1183	42	-1	
5	1	1	2	4	1	368	763	4	10	13.888054	'
5	1	1	2	4	2	498	739	85	30	95.637909	0345
5	1	1	2	4	3	607	739	67	30	95.928246	13D
5	1	1	2	4	4	696	739	34	29	92.852608	Al
5	1	1	2	4	5	747	739	110	29	92.912567	Manar
5	1	1	2	4	6	871	739	65	29	96.352844	Dist
5	1	1	2	4	7	959	739	174	29	96.269379	DAMMAM
5	1	1	2	4	8	1152	739	116	30	96.500252	SAUDI
5	1	1	2	4	9	1418	770	6	5	0.000000	.
5	1	1	2	4	10	1504	770	47	11	37.789375	—
4	1	1	2	5	0	200	759	1903	69	-1	
5	1	1	2	5	1	200	759	167	69	27.301132	Custamigs
5	1	1	2	5	2	496	761	144	67	96.568863	ARABIA
5	1	1	2	5	3	1395	765	184	39	0.000000	eel]
5	1	1	2	5	4	1612	761	27	67	89.959946	|
5	1	1	2	5	5	1686	784	67	29	40.037193	ونم‎
5	1	1	2	5	6	1769	784	77	29	79.056618	Date
5	1	1	2	5	7	1889	784	214	30	17.454414	}20-Jan-2026
4	1	1	2	6	0	226	805	1307	36	-1	
