level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	3308	1403	-1	
2	1	1	0	0	0	243	0	1232	32	-1	
3	1	1	1	0	0	243	0	1232	32	-1	
4	1	1	1	1	0	243	0	1232	32	-1	
5	1	1	1	1	1	243	0	21	18	16.314926	FS
5	1	1	1	1	2	307	0	110	21	40.161407	VVOW
5	1	1	1	1	3	451	0	353	32	9.824600	LOEUTMMOIUSICS.
5	1	1	1	1	4	836	0	203	32	0.000000	Litiviliv,
5	1	1	1	1	5	1065	0	137	32	0.000000	WOOD,
5	1	1	1	1	6	1227	0	248	32	50.476501	JAVADULIVL
2	1	2	0	0	0	243	72	1503	229	-1	
3	1	2	1	0	0	243	72	1503	229	-1	
4	1	2	1	1	0	243	72	798	50	-1	
5	1	2	1	1	1	243	86	21	22	91.016960	e
5	1	2	1	1	2	297	73	292	38	96.457497	Databases:
5	1	2	1	1	3	620	72	197	50	93.209999	MySQL,
5	1	2	1	1	4	842	73	199	39	92.356262	Firebase
4	1	2	1	2	0	243	161	831	50	-1	
5	1	2	1	2	1	243	175	21	22	89.603989	e
5	1	2	1	2	2	296	161	206	39	95.855133	Version
5	1	2	1	2	3	528	161	221	40	95.746696	Control:
5	1	2	1	2	4	781	161	89	50	96.030609	Git,
5	1	2	1	2	5	895	161	179	40	95.625175	GitHub
4	1	2	1	3	0	243	250	1503	51	-1	
5	1	2	1	3	1	243	265	21	22	91.087311	e
5	1	2	1	3	2	297	251	358	50	95.936272	Development
5	1	2	1	3	3	682	251	159	39	95.936272	Tools:
5	1	2	1	3	4	871	252	150	39	95.434845	Visual
5	1	2	1	3	5	1044	251	152	40	96.151947	Studio
5	1	2	1	3	6	1219	251	132	50	95.629242	Code,
5	1	2	1	3	7	1376	250	195	41	96.564278	Android
5	1	2	1	3	8	1594	251	152	40	96.937149	Studio
2	1	3	0	0	0	243	341	2192	50	-1	
3	1	3	1	0	0	243	341	2192	50	-1	
4	1	3	1	1	0	243	341	2192	50	-1	
5	1	3	1	1	1	243	355	21	22	88.212929	e
5	1	3	1	1	2	299	341	103	40	96.651443	Soft
5	1	3	1	1	3	431	341	156	40	95.764702	Skills:
5	1	3	1	1	4	620	341	390	50	94.417549	Communication,
5	1	3	1	1	5	1035	342	131	39	95.578575	Team
5	1	3	1	1	6	1188	341	339	50	96.182320	Collaboration,
5	1	3	1	1	7	1552	342	201	39	95.976410	Problem
5	1	3	1	1	8	1775	341	185	50	95.723267	Solving,
5	1	3	1	1	9	1985	342	122	39	95.723267	Time
5	1	3	1	1	10	2129	342	306	49	96.378365	Management
2	1	4	0	0	0	244	494	912	46	-1	
3	1	4	1	0	0	244	494	912	46	-1	
4	1	4	1	1	0	244	494	912	46	-1	
5	1	4	1	1	1	244	494	472	46	96.207191	PROFESSIONAL
5	1	4	1	1	2	749	495	407	45	94.930779	EXPERIENCE
2	1	5	0	0	0	241	624	2823	139	-1	
3	1	5	1	0	0	241	624	2823	139	-1	
4	1	5	1	1	0	242	624	2822	50	-1	
5	1	5	1	1	1	242	625	131	38	95.417465	PHP
5	1	5	1	1	2	399	624	277	50	96.189491	Developer
5	1	5	1	1	3	702	625	169	38	96.027901	Intern
5	1	5	1	1	4	2602	625	88	39	96.285355	Dec
5	1	5	1	1	5	2713	626	106	38	93.226845	2024
5	1	5	1	1	6	2839	648	28	1	92.117332	—
5	1	5	1	1	7	2888	625	176	39	96.550743	Present
4	1	5	1	2	0	241	713	1055	50	-1	
5	1	5	1	2	1	241	713	201	50	91.146667	Ethicfin,
5	1	5	1	2	2	467	714	185	38	92.002319	HiLITE
5	1	5	1	2	3	674	714	202	39	96.673668	Business
5	1	5	1	2	4	899	714	123	49	96.271942	Park,
5	1	5	1	2	5	1047	714	249	39	96.644569	Kozhikode
2	1	6	0	0	0	242	844	2026	143	-1	
3	1	6	1	0	0	242	844	2026	143	-1	
4	1	6	1	1	0	242	844	2026	56	-1	
5	1	6	1	1	1	242	861	21	22	92.961800	e
5	1	6	1	1	2	297	848	246	49	96.274284	Developed
5	1	6	1	1	3	565	848	85	39	96.274284	and
5	1	6	1	1	4	673	848	265	39	96.241028	maintained
