level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	2480	3509	-1	
2	1	1	0	0	0	115	251	2243	2181	-1	
3	1	1	1	0	0	119	251	2239	2181	-1	
4	1	1	1	1	0	185	251	2111	40	-1	
5	1	1	1	1	1	185	251	135	29	79.217567	Ethscfin
5	1	1	1	1	2	339	251	190	30	92.031242	AlGftatzsdi
5	1	1	1	1	3	548	251	204	37	91.828140	Contzacting
5	1	1	1	1	4	776	251	68	30	90.407433	Gs6
5	1	1	1	1	5	1650	243	40	52	53.262314	HY
5	1	1	1	1	6	1702	243	57	52	47.048126	GUO
5	1	1	1	1	7	1782	256	100	32	0.256927	Fala!
5	1	1	1	1	8	1896	259	58	32	29.585846	re
5	1	1	1	1	9	1963	256	26	25	35.769272	J]
5	1	1	1	1	10	2001	259	60	16	0.000000	Aw
5	1	1	1	1	11	2072	257	26	29	18.211784	Gn
5	1	1	1	1	12	2110	256	42	35	41.451286	Ao
5	1	1	1	1	13	2164	257	28	28	30.652725	a
5	1	1	1	1	14	2204	256	92	30	3.647957	deme
4	1	1	1	2	0	174	258	2130	112	-1	
5	1	1	1	2	1	174	294	229	38	92.096001	Al-Muzahimiyah.
5	1	1	1	2	2	416	294	95	38	90.188957	Wasila.
5	1	1	1	2	3	529	298	79	23	91.394501	t96S8
5	1	1	1	2	4	1189	258	206	112	47.572247	SES
5	1	1	1	2	5	1956	300	23	18	0.000000	VA
5	1	1	1	2	6	1987	291	56	39	0.000000	VOA,
5	1	1	1	2	7	2062	291	44	39	17.394058	PRU
5	1	1	1	2	8	2134	300	39	26	1.427010	Up
5	1	1	1	2	9	2199	291	56	39	0.000000	(QO>
5	1	1	1	2	10	2260	291	44	39	0.000000	141
4	1	1	1	3	0	173	335	2128	36	-1	
5	1	1	1	3	1	173	335	33	21	86.571442	Cn
5	1	1	1	3	2	219	341	2	15	86.571442	:
5	1	1	1	3	3	234	335	190	21	87.058502	798T90045324
5	1	1	1	3	4	1205	339	170	32	58.097385	—
5	1	1	1	3	5	2085	339	16	11	28.060852	Ve
5	1	1	1	3	6	2115	339	52	14	14.548027	VV
5	1	1	1	3	7	2180	343	2	6	7.497528	+
5	1	1	1	3	8	2192	339	56	22	31.570885	pens
5	1	1	1	3	9	2265	339	36	22	56.094597	977
4	1	1	1	4	0	177	372	2126	29	-1	
5	1	1	1	4	1	177	372	51	22	85.678085	VAT
5	1	1	1	4	2	243	360	42	47	85.678085	NO:
5	1	1	1	4	3	288	372	159	22	64.480392	1234se74s
5	1	1	1	4	4	466	372	52	22	82.885544	4B7
5	1	1	1	4	5	2030	377	19	11	29.372574	Vi
5	1	1	1	4	6	2064	377	14	12	0.000000	vb
5	1	1	1	4	7	2090	377	65	11	0.000000	eed
5	1	1	1	4	8	2176	377	127	24	17.302849	mayen
5	1	1	1	4	9	2272	354	35	51	30.382698	aay
4	1	1	1	5	0	835	456	803	63	-1	
5	1	1	1	5	1	835	457	128	48	92.135414	TAX
5	1	1	1	5	2	987	456	286	50	91.564644	INVOICE/
5	1	1	1	5	3	1294	466	180	53	81.221161	z+y,xe
5	1	1	1	5	4	1496	457	142	62	91.219818	ztyiD
4	1	1	1	6	0	738	564	1327	47	-1	
5	1	1	1	6	1	738	581	80	30	96.874718	ABC
5	1	1	1	6	2	830	581	175	29	96.874718	TRADING
5	1	1	1	6	3	1020	581	64	29	95.148972	CO.
5	1	1	1	6	4	1685	564	180	31	0.000000	Invoisenvo|
5	1	1	1	6	5	1927	564	138	29	70.630508	01-1202
4	1	1	1	7	0	161	599	1401	51	-1	
5	1	1	1	7	1	161	599	196	33	96.320488	Customer
5	1	1	1	7	2	746	625	90	25	0.000000	shes
5	1	1	1	7	3	943	625	71	25	27.322708	bee
5	1	1	1	7	4	1416	593	86	55	0.000000	Jyeall
5	1	1	1	7	5	1516	593	46	55	26.524544	pus!
4	1	1	1	8	0	1666	686	369	31	-1	
5	1	1	1	8	1	1666	686	78	29	96.714928	Date
5	1	1	1	8	2	1952	687	83	30	96.290581	2026
4	1	1	1	9	0	368	739	1183	42	-1	
5	1	1	1	9	1	368	763	4	10	31.246994	'
5	1	1	1	9	2	498	739	85	30	95.861542	0345
5	1	1	1	9	3	607	739	67	29	96.022461	13D
5	1	1	1	9	4	696	739	34	29	93.212029	Al
5	1	1	1	9	5	747	739	110	29	92.722061	Manar
5	1	1	1	9	6	871	739	65	29	96.547112	Dist
5	1	1	1	9	7	959	739	174	29	96.489723	DAMMAM
5	1	1	1	9	8	1152	739	116	29	96.389099	SAUDI
5	1	1	1	9	9	1418	770	6	5	0.000000	;
5	1	1	1	9	10	1504	770	47	11	78.402092	—
4	1	1	1	10	0	200	759	1903	69	-1	
5	1	1	1	10	1	200	759	167	69	16.208885	Custaimigs
5	1	1	1	10	2	496	761	144	67	96.783852	ARABIA
5	1	1	1	10	3	1395	765	184	39	0.000000	gesllols]
5	1	1	1	10	4	1606	761	40	68	56.849625	|
5	1	1	1	10	5	1686	784	67	29	80.781059	Due
5	1	1	1	10	6	1769	784	77	29	94.412422	Date
5	1	1	1	10	7	1889	784	214	29	1.774521	20-Jan-2026
4	1	1	1	11	0	222	802	1311	44	-1	
5	1	1	1	11	1	222	802	20	44	53.972813	Ss
5	1	1	1	11	2	1451	805	82	36	33.413277	peal!
4	1	1	1	12	0	224	828	876	49	-1	
5	1	1	1	12	1	224	848	141	29	33.369080	Address
5	1	1	1	12	2	504	828	24	30	66.300087	\r
5	1	1	1	12	3	584	828	76	29	66.664551	20D
5	1	1	1	12	4	796	828	4	29	59.785480	|
5	1	1	1	12	5	894	828	53	29	84.715652	Icl
5	1	1	1	12	6	1015	829	10	28	88.215027	t
5	1	1	1	12	7	1071	828	29	29	79.937729	4l
4	1	1	1	13	0	795	873	343	35	-1	
5	1	1	1	13	1	795	873	35	35	89.015663	,ol
5	1	1	1	13	2	843	873	179	30	96.130791	ZIP/Postal
5	1	1	1	13	3	1038	873	100	29	96.480186	Code:
4	1	1	1	14	0	729	919	106	29	-1	
5	1	1	1	14	1	729	919	106	29	96.479988	32273
4	1	1	1	15	0	489	972	811	37	-1	
5	1	1	1	15	1	489	972	26	29	92.379250	1.
5	1	1	1	15	2	532	972	38	29	92.379250	10
5	1	1	1	15	3	584	972	81	37	96.683250	days
5	1	1	1	15	4	680	973	119	28	96.156013	returns
5	1	1	1	15	5	815	972	106	37	96.061577	policy.
5	1	1	1	15	6	936	972	29	29	96.553299	2.
5	1	1	1	15	7	980	972	74	29	96.508080	Risk
5	1	1	1	15	8	1068	980	121	29	96.844353	passes
5	1	1	1	15	9	1203	973	31	28	96.780266	to
5	1	1	1	15	10	1247	972	53	29	96.708168	the
4	1	1	1	16	0	496	1015	715	37	-1	
5	1	1	1	16	1	496	1015	97	37	96.930367	buyer
5	1	1	1	16	2	606	1023	83	29	96.616493	upon
5	1	1	1	16	3	703	1015	144	37	96.648041	delivery.
5	1	1	1	16	4	863	1015	186	37	95.348999	Ownership
5	1	1	1	16	5	1062	1015	33	29	96.629524	of
5	1	1	1	16	6	1106	1015	105	37	96.900764	goods
4	1	1	1	17	0	153	1054	2163	45	-1	
5	1	1	1	17	1	153	1057	151	37	96.703781	Payment
5	1	1	1	17	2	315	1057	108	29	95.877930	Terms
5	1	1	1	17	3	445	1052	20	48	79.967888	|
5	1	1	1	17	4	496	1057	136	30	79.967888	remains
5	1	1	1	17	5	645	1057	68	29	96.288742	with
5	1	1	1	17	6	728	1057	53	29	96.288742	the
5	1	1	1	17	7	1413	1059	64	40	20.932259	paul!
5	1	1	1	17	8	1497	1059	30	34	59.548527	Lg
5	1	1	1	17	9	1541	1050	26	53	22.387077	yi
5	1	1	1	17	10	1691	1054	72	32	96.600769	Our
5	1	1	1	17	11	1778	1054	63	32	96.109184	Ref
5	1	1	1	17	12	2153	1060	109	36	33.603676	ese
4	1	1	1	18	0	539	1098	1627	39	-1	
5	1	1	1	18	1	539	1108	155	29	96.874908	company
5	1	1	1	18	2	708	1100	65	29	96.316338	until
5	1	1	1	18	3	785	1100	46	29	96.937225	full
5	1	1	1	18	4	845	1101	146	36	91.834991	payment
5	1	1	1	18	5	1004	1100	23	29	94.555405	is
5	1	1	1	18	6	1041	1100	151	29	95.979485	received.
5	1	1	1	18	7	1207	1100	28	30	96.778030	3.
5	1	1	1	18	8	1246	1100	40	29	93.907349	All
5	1	1	1	18	9	2158	1098	8	4	0.000000	:
4	1	1	1	19	0	547	1143	731	37	-1	
5	1	1	1	19	1	547	1143	176	37	96.628197	applicable
5	1	1	1	19	2	736	1144	101	33	96.849342	taxes,
5	1	1	1	19	3	853	1143	112	34	96.543297	duties,
5	1	1	1	19	4	980	1143	62	29	96.285797	and
5	1	1	1	19	5	1058	1143	98	29	96.185539	levies
5	1	1	1	19	6	1169	1143	52	29	96.269409	will
5	1	1	1	19	7	1238	1143	40	29	96.803490	be
4	1	1	1	20	0	596	1185	948	46	-1	
5	1	1	1	20	1	596	1185	138	29	96.066719	charged
5	1	1	1	20	2	749	1186	85	28	96.066719	extra
5	1	1	1	20	3	846	1193	39	22	96.192192	as
5	1	1	1	20	4	901	1193	53	21	96.591988	per
5	1	1	1	20	5	967	1185	157	29	96.195755	prevailing
5	1	1	1	20	6	1142	1185	85	30	96.782745	laws.
5	1	1	1	20	7	1404	1227	8	4	10.027710	,
5	1	1	1	20	8	1537	1226	7	4	52.701069	.
4	1	1	1	21	0	233	1300	2124	72	-1	
5	1	1	1	21	1	233	1316	110	29	5.424316	a
5	1	1	1	21	2	453	1300	1904	72	36.074287	el
4	1	1	1	22	0	1628	1536	75	47	-1	
5	1	1	1	22	1	1628	1536	75	47	94.335190	With
4	1	1	1	23	0	826	1549	1367	22	-1	
5	1	1	1	23	1	826	1566	42	4	69.835136	=
5	1	1	1	23	2	1179	1564	12	6	0.000000	o
5	1	1	1	23	3	1338	1564	4	5	57.833996	:
5	1	1	1	23	4	1468	1565	5	5	0.000000	:
5	1	1	1	23	5	1666	1549	80	22	90.173622	ithou
5	1	1	1	23	6	2189	1565	4	5	66.484886	:
4	1	1	1	24	0	115	1640	2174	122	-1	
5	1	1	1	24	1	115	1640	58	122	34.664062	Li
5	1	1	1	24	2	231	1645	73	69	31.162704	bh
5	1	1	1	24	3	702	1641	154	105	2.807831	sia
5	1	1	1	24	4	1433	1645	91	69	35.595657	PARE
5	1	1	1	24	5	1557	1641	24	96	62.340324	|
5	1	1	1	24	6	1627	1645	142	69	31.839821	BAIS
5	1	1	1	24	7	1813	1641	40	96	47.342438	|
5	1	1	1	24	8	1893	1645	113	69	36.066139	BARRE
5	1	1	1	24	9	2061	1641	40	96	53.320564	|
5	1	1	1	24	10	2145	1645	144	69	0.000000	BIARRIRE
4	1	1	1	25	0	853	1812	1482	46	-1	
5	1	1	1	25	1	853	1813	90	29	96.482079	Total
5	1	1	1	25	2	956	1813	145	29	96.096634	Without
5	1	1	1	25	3	1112	1814	72	27	96.473450	VAT
5	1	1	1	25	4	1653	1820	86	29	24.682701	Hyco
5	1	1	1	25	5	1751	1824	62	25	12.328369	Cyt
5	1	1	1	25	6	1824	1815	114	43	33.316666	gland!
5	1	1	1	25	7	2188	1812	147	35	96.324203	7,000.00
4	1	1	1	26	0	854	1963	1483	37	-1	
5	1	1	1	26	1	854	1965	71	28	96.994194	VAT
5	1	1	1	26	2	936	1964	89	29	95.822388	Total
