level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	3308	4678	-1	
2	1	1	0	0	0	155	231	2991	169	-1	
3	1	1	1	0	0	155	231	2991	165	-1	
4	1	1	1	1	0	171	231	2964	51	-1	
5	1	1	1	1	1	171	231	182	36	91.248688	Ethicfin
5	1	1	1	1	2	367	231	49	36	89.933182	Al
5	1	1	1	1	3	429	231	196	36	89.933182	Ghamdi
5	1	1	1	1	4	638	233	286	43	96.349785	Contracting
5	1	1	1	1	5	941	234	84	33	95.929390	Est.
5	1	1	1	1	6	2229	237	81	36	51.206821	Vg
5	1	1	1	1	7	2321	225	62	61	0.000000	lio
5	1	1	1	1	8	2413	234	141	45	2.438156	Srolssl
5	1	1	1	1	9	2574	246	81	36	26.230713	pro
5	1	1	1	1	10	2668	234	35	36	41.391663	I]
5	1	1	1	1	11	2720	246	84	18	22.068817	ase
5	1	1	1	1	12	2821	243	36	33	53.306347	Ga
5	1	1	1	1	13	2873	237	60	45	34.444931	te
5	1	1	1	1	14	2950	243	39	33	40.437042	Ga
5	1	1	1	1	15	3005	234	130	42	26.772316	daw
5	1	1	1	1	16	3094	225	41	61	26.772316	je
4	1	1	1	2	0	157	296	2989	35	-1	
5	1	1	1	2	1	157	297	290	34	90.781784	Al-Muzahimiyah,
5	1	1	1	2	2	458	297	117	30	91.733521	Wasila,
5	1	1	1	2	3	590	299	101	25	96.336502	19658
5	1	1	1	2	4	1732	296	26	21	59.274323	=:
5	1	1	1	2	5	2657	303	108	25	6.721664	VAVoA,
5	1	1	1	2	6	2810	297	52	30	50.831482	be
5	1	1	1	2	7	2880	297	13	25	41.662300	le
5	1	1	1	2	8	2900	297	246	34	0.000000	dhingedicolyl
4	1	1	1	3	0	155	344	2987	56	-1	
5	1	1	1	3	1	155	351	45	27	87.910721	CR
5	1	1	1	3	2	220	360	6	18	87.910721	:
5	1	1	1	3	3	242	348	305	27	81.364006	798796645324
5	1	1	1	3	4	1601	344	244	56	27.768532	—-,
5	1	1	1	3	5	2834	354	119	21	10.789612	\-VAAX
5	1	1	1	3	6	2971	358	5	15	5.426483	2
5	1	1	1	3	7	2989	353	79	27	32.090233	Jone!
5	1	1	1	3	8	3093	351	49	29	0.000000	Ue5)
2	1	2	0	0	0	77	469	3152	15	-1	
3	1	2	1	0	0	77	469	3152	15	-1	
4	1	2	1	1	0	77	469	3152	15	-1	
5	1	2	1	1	1	77	469	3152	15	95.000000	 
2	1	3	0	0	0	78	636	3150	4	-1	
3	1	3	1	0	0	78	636	3150	4	-1	
4	1	3	1	1	0	78	636	3150	4	-1	
5	1	3	1	1	1	78	636	3150	4	95.000000	 
2	1	4	0	0	0	2220	742	1008	4	-1	
